keyword,title,link,description,pubDate,originallink,pubDate_parsed,date
경제,"李대통령, 5일 충남서 '7번째 타운홀 미팅'…&quot;<b>경제</b>의 핵심 거점&quot;",https://n.news.naver.com/mnews/article/421/0008636709?sid=100,"이 대통령은 &quot;국토의 한가운데에 자리한 충남은 전국 어디서나 접근이 용이할 뿐 아니라 반도체와 디스플레이 등 첨단산업이 빠르게 집적·성장하는 우리 <b>경제</b>의 핵심 거점&quot;이라며 &quot;풍부한 해양자원과 넓은 갯벌, 농어촌의... ","Tue, 02 Dec 2025 09:29:00 +0900",https://www.news1.kr/politics/president/5994724,2025-12-02 09:29:00+09:00,2025-12-02
코스피,"<b>코스피</b>, 반도체주 강세에 장 초반 3,950대 회복…코스닥은 하락(종합)",https://n.news.naver.com/mnews/article/001/0015772875?sid=101,"약세 <b>코스피</b>가 2일 반도체주를 중심으로 매수세가 유입되면서 장 초반 올라 3,950대를 회복했다. 이날 오전 9시 21분 기준 <b>코스피</b>는 전장보다 37.47포인트(0.96%) 오른 3,957.84다. 지수는 전장보다 18.72포인트(0.48%) 오른... ","Tue, 02 Dec 2025 09:29:00 +0900",https://www.yna.co.kr/view/AKR20251202040900008?input=1195m,2025-12-02 09:29:00+09:00,2025-12-02
반도체,"코스피, <b>반도체</b>주 강세에 장 초반 3,950대 회복…코스닥은 하락(종합)",https://n.news.naver.com/mnews/article/001/0015772875?sid=101,"2일 <b>반도체</b>주를 중심으로 매수세가 유입되면서 장 초반 올라 3,950대를 회복했다. 이날 오전 9시 21분... 국내 증시는 전날 일본 금리 인상 가능성 재료를 선반영한 가운데 미국 기술주 강세에 <b>반도체</b>주를 중심으로... ","Tue, 02 Dec 2025 09:29:00 +0900",https://www.yna.co.kr/view/AKR20251202040900008?input=1195m,2025-12-02 09:29:00+09:00,2025-12-02
코스피,<b>코스피</b> 상승 개장,https://n.news.naver.com/mnews/article/001/0015772829?sid=101,"2일 서울 중구 하나은행 딜링룸 현황판에 <b>코스피</b> 지수 등이 표시되고 있다. 이날 <b>코스피</b> 지수는 전 거래일 대비 18.72포인트(0.48%) 오른 3,939.09에, 코스닥은 1.01포인트(0.11%) 내린 921.37에 개장했다. 2025.12.2","Tue, 02 Dec 2025 09:21:00 +0900",https://www.yna.co.kr/view/PYH20251202025400013?input=1196m,2025-12-02 09:21:00+09:00,2025-12-02
부동산,"일본 다카이치 총리, 외국인 <b>부동산</b> 소유 현황 파악 및 '국적 신고 의무...",https://www.pennmike.com/news/articleView.html?idxno=111501,일본 정부가 국내에서 외국인이 소유한 <b>부동산</b> 현황을 일원적으로 파악하기 위한 통합 데이터베이스 구축에 착수했다. 그동안 <b>부동산</b> 종류에 따라 달랐던 국적 신고 제도를 통합해 외국인의 <b>부동산</b> 취득 실태를 투명하게... ,"Tue, 02 Dec 2025 09:18:00 +0900",https://www.pennmike.com/news/articleView.html?idxno=111501,2025-12-02 09:18:00+09:00,2025-12-02
코스피,美·中·日발 삭풍에도…<b>코스피</b> 지수 상승 출발,https://n.news.naver.com/mnews/article/366/0001127404?sid=101,"코스닥은 하락 출발 간밤 일본과 중국발 악재로 뉴욕지수가 모두 하락 마감한 가운데, <b>코스피</b> 지수는 2일 상승 출발했다. 다만 최근 급등한 코스닥 지수는 하락 중이다. 이날 오전 9시 6분 기준 <b>코스피</b> 지수는 전... ","Tue, 02 Dec 2025 09:17:00 +0900",https://biz.chosun.com/stock/stock_general/2025/12/02/S6DYZI7L5BAH5NDHYQBJENQOTY/?utm_source=naver&utm_medium=original&utm_campaign=biz,2025-12-02 09:17:00+09:00,2025-12-02
부동산,[영상] “반포 아니고 인천?” 김부장 놀란 ‘전세 38억’ 도부장 집 ‘...,https://n.news.naver.com/mnews/article/016/0002565827?sid=101,"드라마 속 ‘반포 리버팰리스’ 신검단 로열파크씨티Ⅱ에서 촬영 ‘서울 자가에 대기업 다니는 김부장 이야기’ 갈무리. [사진=JTBC 유튜브 캡처] [헤럴드경제=서정은 기자] “전세겠지, 전세여라…(김 부장, 전세가격... ","Tue, 02 Dec 2025 09:13:00 +0900",https://biz.heraldcorp.com/article/10627585?ref=naver,2025-12-02 09:13:00+09:00,2025-12-02
경제,&quot;고환율에 서민<b>경제</b> 부담&quot;…LNG·커피·설탕 할당관세 연장,https://n.news.naver.com/mnews/article/658/0000127781?sid=101,정부가 서민<b>경제</b> 부담 완화와 물가 안정을 위해 액화천연가스(LNG)와 커피·옥수수·설탕 등에 대한 할당관세... 우선 정부는 환율 상승 등으로 서민 <b>경제</b> 부담이 가중됨에 따라 주택 난방용 등으로 사용되는 ▷LNG(3%에서 0... ,"Tue, 02 Dec 2025 09:13:00 +0900",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20251202.99099000493,2025-12-02 09:13:00+09:00,2025-12-02
코스피,상승 개장한 <b>코스피</b>,https://n.news.naver.com/mnews/article/001/0015772801?sid=101,"2일 서울 중구 하나은행 딜링룸 현황판에 <b>코스피</b> 지수 등이 표시되고 있다. 이날 <b>코스피</b> 지수는 전 거래일 대비 18.72포인트(0.48%) 오른 3,939.09에, 코스닥은 1.01포인트(0.11%) 내린 921.37에 개장했다. 2025.12.2","Tue, 02 Dec 2025 09:11:00 +0900",https://www.yna.co.kr/view/PYH20251202023000013?input=1196m,2025-12-02 09:11:00+09:00,2025-12-02
코스피,"<b>코스피</b>, 장초반 0.58% 상승한 3943.00…코스닥 0.41%↓(2보)",https://n.news.naver.com/mnews/article/421/0008636619?sid=101,2일 오전 9시 5분 <b>코스피</b>는 전일 종가와 비교해 22.63포인트(p)(0.58%) 상승한 3943.00을 기록하고 있다. 코스닥은 전일 대비 3.77p(0.41%) 하락한 918.61을 기록하고 있다. 서울외환시장에서 달러·원 환율은 전일... ,"Tue, 02 Dec 2025 09:07:00 +0900",https://www.news1.kr/finance/general-stock/5994672,2025-12-02 09:07:00+09:00,2025-12-02
코스피,"<b>코스피</b>, 상승 출발해 3,950대…코스닥 강보합",https://n.news.naver.com/mnews/article/001/0015772776?sid=101,"<b>코스피</b>가 2일 상승 출발해 장 초반 3,950대를 나타내고 있다. 이날 오전 9시 2분 현재 <b>코스피</b>는 전장보다 30.81포인트(0.79%) 오른 3,951.18이다. 지수는 전장보다 18.72포인트(0.48%) 오른 3,939.09로 출발했다.... ","Tue, 02 Dec 2025 09:04:00 +0900",https://www.yna.co.kr/view/AKR20251202034800008?input=1195m,2025-12-02 09:04:00+09:00,2025-12-02
코스피,"<b>코스피</b> 3939.09(▲0.48%), 코스닥 921.37(▼0.11%), 원·달러 환율 1471.0원...",https://n.news.naver.com/mnews/article/003/0013633054?sid=101,2일 <b>코스피</b>는 전 거래일(3920.37)보다 18.72포인트(0.48%) 상승한 3939.09에 개장했다. 코스닥 지수는 전 거래일(922.38)보다 1.01포인트(0.11%) 내린 921.37에 거래를 시작했다. 서울 외환시장에서 원·달러... ,"Tue, 02 Dec 2025 09:02:00 +0900",https://www.newsis.com/view/NISX20251202_0003424535,2025-12-02 09:02:00+09:00,2025-12-02
부동산,10·15 <b>부동산</b> 대책 한 달...문재인정부 시즌2? [스페셜리포트],https://n.news.naver.com/mnews/article/024/0000101724?sid=101,정부가 야심 차게 내놓은 10·15 <b>부동산</b> 대책 약발이 벌써 떨어진 것일까. 대책 발표 후 불과 한 달이... 시장에서는 집값을 잡기 위해 수십차례 <b>부동산</b> 대책을 내놓은 ‘문재인정부 시즌2’가 재연될 것이란... ,"Tue, 02 Dec 2025 09:01:00 +0900",https://www.mk.co.kr/article/11481851,2025-12-02 09:01:00+09:00,2025-12-02
코스피,"[속보]<b>코스피</b>, 0.48% 오른 3939.09 출발",https://n.news.naver.com/mnews/article/003/0013633049?sid=101,"<b>코스피</b>, 0.48% 오른 3939．09 출발","Tue, 02 Dec 2025 09:01:00 +0900",https://www.newsis.com/view/NISX20251202_0003424531,2025-12-02 09:01:00+09:00,2025-12-02
부동산,"양천구, <b>부동산</b> 거래질서 강화…전세사기 근절 결의",https://www.gukjenews.com/news/articleView.html?idxno=3444306,"열린 '<b>부동산</b> 거래질서 확립 자정 결의대회' 현장 [사진제공=양천구청] 양천구(구청장 이기재)는 양천디지털미디어센터에서 한국공인중개사협회 양천구지회 소속 공인중개사 130여 명이 참석한 가운데, 건전한 <b>부동산</b>... ","Tue, 02 Dec 2025 08:48:00 +0900",https://www.gukjenews.com/news/articleView.html?idxno=3444306,2025-12-02 08:48:00+09:00,2025-12-02
경제,"파주시, 미군 반환공여지 개발·평화<b>경제</b>특구 지정 '속도'",https://n.news.naver.com/mnews/article/417/0001116656?sid=102,파주시가 미군 반환공여지의 본격적인 개발과 평화<b>경제</b>특구 지정을 위한 준비에 속도를 내며 접경 지역 <b>경제</b> 성장 주도권 확보에 나섰다고 2일 밝혔다. 시는 수도권과 접경 지역이라는 중첩 규제로 성장에 제약을 받아온... ,"Tue, 02 Dec 2025 08:48:00 +0900",https://www.moneys.co.kr/article/2025120208410088675,2025-12-02 08:48:00+09:00,2025-12-02
부동산,GTX-C 재정사업 전환 가능성…수도권 <b>부동산</b> 시장 '촉각',https://www.mediapen.com/news/view/1062956,지역 <b>부동산</b> 시장이 민감하게 반응하고 있다. ’회천중앙역 파라곤’ 투시도./사진=라인그룹 2일 업계에... <b>부동산</b> 전문가는 “GTX-C 노선이 재정사업으로 전환되면 사업 불확실성이 줄어들어 인근 지역 <b>부동산</b> 심리에... ,"Tue, 02 Dec 2025 08:44:00 +0900",https://www.mediapen.com/news/view/1062956,2025-12-02 08:44:00+09:00,2025-12-02
반도체,KAIST “나노 물방울 직접 찍었다”…<b>반도체</b>·배터리 풀릴 열쇠,https://n.news.naver.com/mnews/article/023/0003944364?sid=105,"배터리, <b>반도체</b> 생산 공정에 있어서 매우 중요하다. 하지만 지금까지 물방울이 너무 작아 ‘어떻게... <b>반도체</b> 공정에서도 물은 의외로 많은 영향을 끼친다. <b>반도체</b> 칩은 수백·수천 단계의 정교한 공정으로 만들어진다.... ","Tue, 02 Dec 2025 08:43:00 +0900",https://www.chosun.com/economy/science/2025/12/02/UKAURKCDLZEDZPYPHXOUVGCSQY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,2025-12-02 08:43:00+09:00,2025-12-02
부동산,&quot;전세가 38억&quot; 김부장이 경악한 초호화 아파트…실제 분양가는?[<b>부동산</b>...,https://n.news.naver.com/mnews/article/277/0005687394?sid=101,"최근 종영한 JTBC 드라마 '서울 자가에 대기업 다니는 김 부장 이야기'가 대한민국 사회의 뜨거운 욕망과 <b>부동산</b> 현실을 관통하며 화제를 모은 가운데, 극 중 김 부장의 라이벌 '도진우 부장(도 부장)'이 거주하는 전셋값... ","Tue, 02 Dec 2025 08:41:00 +0900",https://view.asiae.co.kr/article/2025120208414847359,2025-12-02 08:41:00+09:00,2025-12-02
코스피,악재 익숙해진 <b>코스피</b> ‘분할매수의 시간’…대외 불확실성도 완화 [오...,https://n.news.naver.com/mnews/article/009/0005599313?sid=101,"마감했다(<b>코스피</b> -0.2%, 코스닥 +1.1%). 오늘은 미국 증시에서 엔비디아 등 AI GPU 업체를 중심으로 낙폭이... 무엇보다 보고서는 외생 변수로 인한 일시적 하락 압력과 별개로 <b>코스피</b> 이익 모멘텀은 유지되고 있다는 점에... ","Tue, 02 Dec 2025 08:33:00 +0900",https://www.mk.co.kr/article/11481834,2025-12-02 08:33:00+09:00,2025-12-02
반도체,나노 크기 물방울 측정 성공…수소·<b>반도체</b>·배터리 연구 새 돌파구,https://n.news.naver.com/mnews/article/421/0008636501?sid=102,"이는 수소 생산 촉매, 연료전지, 배터리, <b>반도체</b> 공정처럼 액체의 움직임이 성능을 결정하는 여러 첨단 기술에 즉시 활용될 수 있을 것으로 기대된다. 물이나 액체가 표면 위에서 어떻게 퍼지고 움직이는지에 대한... ","Tue, 02 Dec 2025 08:26:00 +0900",https://www.news1.kr/local/daejeon-chungnam/5994541,2025-12-02 08:26:00+09:00,2025-12-02
반도체,"4분기 D램값 얼마나 치솟았길래…<b>반도체</b> 앞세운 한국, 11월 수출 신기록",https://n.news.naver.com/mnews/article/009/0005599307?sid=101,4분기 D램값 최대 6배 급등에 <b>반도체</b> 수출 비중 30%로 상승 올 11월 한국의 수출액이 <b>반도체</b> 판매에 힘입어 역대 최대 실적을 달성했다. 자동차를 비롯한 주요 품목의 수출이 비교적 고르게 증가한 가운데 <b>반도체</b>... ,"Tue, 02 Dec 2025 08:19:00 +0900",https://www.mk.co.kr/article/11481826,2025-12-02 08:19:00+09:00,2025-12-02
반도체,"&quot;추측에서 '계산'으로&quot; KAIST, <b>반도체</b> 공정 물방울 움직임 측정",https://n.news.naver.com/mnews/article/277/0005687372?sid=102,<b>반도체</b> 공정에서 물방울의 움직임을 나노 크기에서 정밀 관찰하는 것이 가능해졌다. <b>반도체</b>를 제조하는 과정에서는 물이나 액체가 표면에 얼마나 고르게 퍼지는지 그리고 얼마나 빠르게 마르는지가 품질을 좌우한다.... ,"Tue, 02 Dec 2025 08:17:00 +0900",https://view.asiae.co.kr/article/2025120208171800264,2025-12-02 08:17:00+09:00,2025-12-02
반도체,"엔비디아, 시놉시스에 3조원 투자…“AI로 <b>반도체</b> 설계·검증”",https://n.news.naver.com/mnews/article/030/0003376021?sid=105,엔비디아는 <b>반도체</b> 설계 소프트웨어(SW) 기업 시놉시스에 약 20억 달러(약 2조9400억원)를 투자한다고 1일... 시놉시스는 <b>반도체</b>설계자동화(EDA)를 비롯해 <b>반도체</b> 설계·제조에 필요한 SW를 제공하는 업체다. <b>반도체</b> 칩... ,"Tue, 02 Dec 2025 08:16:00 +0900",https://www.etnews.com/20251202000018,2025-12-02 08:16:00+09:00,2025-12-02
부동산,GTX-C 재정사업 전환 가능성… 인근 <b>부동산</b> 시장 '촉각',https://www.bizwork.co.kr/news/articleView.html?idxno=409678,"수도권 광역급행철도 (GTX) C 노선의 '재정사업 전환' 가능성이 거론되면서, 인근 지역 <b>부동산</b> 시장이... <b>부동산</b> 전문가는 &quot;GTX-C 노선이 재정사업으로 전환되면 사업 불확실성이 줄어들어 인근 지역 <b>부동산</b> 심리에... ","Tue, 02 Dec 2025 08:12:00 +0900",https://www.bizwork.co.kr/news/articleView.html?idxno=409678,2025-12-02 08:12:00+09:00,2025-12-02
부동산,"[칼럼] 종합<b>부동산</b>세, <b>부동산</b> 정책의 구멍(?)",https://www.sejungilbo.com/news/articleView.html?idxno=56023,"국세청이 올해 종합<b>부동산</b>세를 일제히 고지했다. 과세 대상자는 주택분이 54만명, 토지분 11만명이다. 세액은 주택분 1조7000억원이고 토지분이 3조6000억원 등 총 5조3000억원이다. 올해 주택분 종합<b>부동산</b>세 과세 인원은... ","Tue, 02 Dec 2025 08:10:00 +0900",https://www.sejungilbo.com/news/articleView.html?idxno=56023,2025-12-02 08:10:00+09:00,2025-12-02
반도체,이상일“용인시 세 곳서 진행되는 <b>반도체</b> 투자 규모 1000조원 육박”,https://n.news.naver.com/mnews/article/468/0001199046?sid=102,"- 이상일 시장, 1일 OBS라디오 ‘굿모닝OBS’에 출연해 <b>반도체</b> 초대형프로젝트와 도시 인프라 구축에 대한 계획 밝혀 - 세계 최대 규모 <b>반도체</b> 생태계 구축 위한 도로ㆍ철도 확충 설명...시민 삶 윤택하게 하는 문화... ","Tue, 02 Dec 2025 08:09:00 +0900",https://www.sportsseoul.com/news/read/1567836?ref=naver,2025-12-02 08:09:00+09:00,2025-12-02
반도체,<b>반도체</b> 소재·철강 부원료 등 내년 신규 할당관세,https://n.news.naver.com/mnews/article/011/0004562370?sid=101,"정부가 <b>반도체</b> 소재와 철강 부원료 등에 대해 할당관세를 신규로 적용하기로 했다. 미국의 품목관세 부과로 인해 구조조정이 진행 중인 철강 분야를 비롯해 자동차, <b>반도체</b> 등 국내 주요 산업을 지원하기 위해서다. 2일... ","Tue, 02 Dec 2025 08:01:00 +0900",https://www.sedaily.com/NewsView/2H1KNXWG4F,2025-12-02 08:01:00+09:00,2025-12-02
반도체,LNG·LPG 동절기 무관세…이차전지·<b>반도체</b> 핵심원료 관세 인하 확대,https://n.news.naver.com/mnews/article/003/0013632956?sid=101,내년에 <b>반도체</b>·이차전지·전기차 배터리 등 미래산업과 관련된 주요 원재료·설비를 수입할 경우 '무관세... 또 <b>반도체</b>·이차전지 산업에 사용되는 연삭숫돌(Grinding Wheel) 등 2개 품목과 탄산리튬 등 3개 품목도 각각 추가... ,"Tue, 02 Dec 2025 08:00:00 +0900",https://www.newsis.com/view/NISX20251202_0003424272,2025-12-02 08:00:00+09:00,2025-12-02
경제,구윤철 &quot;물가 관리 민생 시작이자 끝…가공식품 감시·제재 강화&quot;,https://n.news.naver.com/mnews/article/003/0013632951?sid=101,구윤철 <b>경제</b>부총리 겸 기획재정부 장관은 2일 &quot;정부는 물가 관리가 '민생 안정의 시작이자 끝'이라는 각오로... 구윤철 부총리는 이날 오전 정부서울청사에서 <b>경제</b>관계장관회의 겸 물가관계장관회의를 주재하고 &quot;11월... ,"Tue, 02 Dec 2025 08:00:00 +0900",https://www.newsis.com/view/NISX20251202_0003424333,2025-12-02 08:00:00+09:00,2025-12-02
경제,[굿모닝<b>경제</b>] 수출 11월 최다 / 백사마을 재개발 첫 삽,https://n.news.naver.com/mnews/article/057/0001922287?sid=101,11월 수출이 월 기준 역대 최대치를 기록해 6개월 연속 월별 최고 기록을 경신했습니다. 산업통상부에 따르면 11월 수출은 610억 4000만 달러로 전년 동기 대비 8.4% 증가해 역대 11월 중 가장 크게 늘었습니다. 반도체... ,"Tue, 02 Dec 2025 08:00:00 +0900",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5158733,2025-12-02 08:00:00+09:00,2025-12-02
코스피,<b>코스피</b>에 개미·외인 반대로 베팅...외인만 웃었다,https://n.news.naver.com/mnews/article/215/0001233001?sid=101,"이 상장지수펀드(ETF)는 <b>코스피</b>200지수의 일별 수익률을 역방향으로 매일 2배수만큼 추종한다. <b>코스피</b>가 하락하면 이익을 얻는데, 실제로 지난달 <b>코스피</b>가 -4.4% 하락해 결과적으로 베팅이 성공한 셈이다. 반면... ","Tue, 02 Dec 2025 07:55:00 +0900",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202512020261&t=NN,2025-12-02 07:55:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b>설계 SW기업 시놉시스에 3조원 투자",https://n.news.naver.com/mnews/article/029/0002996831?sid=104,"엔비디아가 <b>반도체</b> 설계 소프트웨어(SW) 기업 시놉시스에 3조원의 지분 투자를 했다고 1일(현지시간) 밝혔다.... 시놉시스는 <b>반도체</b> 설계자동화(EDA) 등 서비스를 제공하는 소프트웨어 기업으로, <b>반도체</b> 칩에 사용되는... ","Tue, 02 Dec 2025 07:53:00 +0900",https://www.dt.co.kr/article/12032611?ref=naver,2025-12-02 07:53:00+09:00,2025-12-02
코스피,"[마켓뷰] <b>코스피</b>, 美·中·日발 삭풍에 투자심리 위축될까",https://n.news.naver.com/mnews/article/001/0015772661?sid=101,휘청이면서 <b>코스피</b>도 2일 추가 하방 압력을 받을 가능성이 있다. 다만 엔비디아 선전 등에 힘입어 반도체 대형주를 중심으로 주도주가 증시 하단을 지지해줄 것으로 예상된다. 전날 <b>코스피</b>는 전장보다 6.22포인트(0.16... ,"Tue, 02 Dec 2025 07:52:00 +0900",https://www.yna.co.kr/view/AKR20251202021500008?input=1195m,2025-12-02 07:52:00+09:00,2025-12-02
경제,<b>경제</b>관계장관회의 겸 물가관계장관회의,https://n.news.naver.com/mnews/article/001/0015772647?sid=101,구윤철 <b>경제</b>부총리 겸 기획재정부 장관이 2일 서울 종로구 정부서울청사에서 열린 <b>경제</b>관계장관회의 겸 물가관계장관회의에서 발언하고 있다. 2025.12.2,"Tue, 02 Dec 2025 07:38:00 +0900",https://www.yna.co.kr/view/PYH20251202009900013?input=1196m,2025-12-02 07:38:00+09:00,2025-12-02
부동산,"빅3 <b>부동산</b> 자산운용사, 새판짜기…M&amp;A, CEO교체 등 탈출구 찾는다",http://www.sisaon.co.kr/news/articleView.html?idxno=178066,"국내 3대 <b>부동산</b> 전문 자산운용사인 이지스자산운용, 코람코자산운용, 마스턴투자운용 로고. ⓒ각 사 국내 3대 독립 <b>부동산</b> 전문 자산운용사인 이지스자산운용, 코람코자산운용, 마스턴투자운용이 경영권 매각을... ","Tue, 02 Dec 2025 07:30:00 +0900",http://www.sisaon.co.kr/news/articleView.html?idxno=178066,2025-12-02 07:30:00+09:00,2025-12-02
경제,"구윤철 부총리, <b>경제</b>관계장관회의 주재",https://n.news.naver.com/mnews/article/003/0013632911?sid=101,구윤철 부총리 겸 기획재정부 장관이 2일 오전 서울 종로구 정부서울청사에서 열린 <b>경제</b>관계장관회의 겸 물가관계장관회의에서 발언하고 있다. 2025.12.02. scchoo@newsis.com,"Tue, 02 Dec 2025 07:30:00 +0900",https://www.newsis.com/view/NISI20251202_0021081974,2025-12-02 07:30:00+09:00,2025-12-02
경제,<b>경제</b>관계장관회의 참석하는 구윤철-전재수,https://n.news.naver.com/mnews/article/003/0013632917?sid=101,구윤철 부총리 겸 기획재정부 장관과 전재수 해양수산부 장관이 2일 오전 서울 종로구 정부서울청사에서 열린 <b>경제</b>관계장관회의 겸 물가관계장관회의에 참석하고 있다. 2025.12.02. scchoo@newsis.com,"Tue, 02 Dec 2025 07:30:00 +0900",https://www.newsis.com/view/NISI20251202_0021081968,2025-12-02 07:30:00+09:00,2025-12-02
경제,<b>경제</b>관계장관회의 참석하는 구윤철 부총리,https://n.news.naver.com/mnews/article/003/0013632916?sid=101,구윤철 부총리 겸 기획재정부 장관이 2일 오전 서울 종로구 정부서울청사에서 열린 <b>경제</b>관계장관회의 겸 물가관계장관회의에 참석하고 있다. 2025.12.02. scchoo@newsis.com,"Tue, 02 Dec 2025 07:30:00 +0900",https://www.newsis.com/view/NISI20251202_0021081973,2025-12-02 07:30:00+09:00,2025-12-02
경제,'<b>경제</b>관계장관회의 겸 물가관계장관회의',https://n.news.naver.com/mnews/article/003/0013632908?sid=101,구윤철 부총리 겸 기획재정부 장관이 2일 오전 서울 종로구 정부서울청사에서 열린 <b>경제</b>관계장관회의 겸 물가관계장관회의에서 발언하고 있다. 2025.12.02. scchoo@newsis.com,"Tue, 02 Dec 2025 07:30:00 +0900",https://www.newsis.com/view/NISI20251202_0021081977,2025-12-02 07:30:00+09:00,2025-12-02
코스피,지난달 외인은 <b>코스피</b> 하락에 걸고 개미는 상승 베팅…희비교차,https://n.news.naver.com/mnews/article/001/0015772624?sid=101,해당 상장지수펀드(ETF)는 <b>코스피</b>200지수의 일별 수익률을 매일 2배수만큼 역방향으로 추종하는 상품이다. <b>코스피</b> 하락 시 이익을 얻는 구조로 지난달 <b>코스피</b>가 -4.4% 하락한 점을 고려하면 결과적으로 베팅이... ,"Tue, 02 Dec 2025 07:03:00 +0900",https://www.yna.co.kr/view/AKR20251201076000008?input=1195m,2025-12-02 07:03:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b>설계 시놉시스에 3조원 지분 투자",https://n.news.naver.com/mnews/article/422/0000807608?sid=104,"엔비디아가 <b>반도체</b> 설계 소프트웨어(SW) 기업 시놉시스에 전략적 협력을 위한 지분 투자를 했다고 현지시간... 시놉시스는 <b>반도체</b> 설계자동화(EDA) 등 서비스를 제공하는 소프트웨어 기업으로, <b>반도체</b> 칩에 사용되는... ","Tue, 02 Dec 2025 07:01:00 +0900",http://www.yonhapnewstv.co.kr/AKR20251202070019lIJ,2025-12-02 07:01:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b> 설계 SW 시놉시스 3조 투자…&quot;AI 설계 가속&quot;",https://n.news.naver.com/mnews/article/015/0005218657?sid=101,엔비디아가 EDA(전자설계자동화)로 불리는 <b>반도체</b> 설계 소프트웨어(SW) 전문 기업 시놉시스에 전략적 협력을... <b>반도체</b> 칩에 사용되는 수십억개의 트랜지스터와 커넥터의 복잡한 레이아웃 설계를 지원한다. <b>반도체</b>... ,"Tue, 02 Dec 2025 06:28:00 +0900",https://www.hankyung.com/article/202512027216i,2025-12-02 06:28:00+09:00,2025-12-02
반도체,"엔비디아, 시놉시스 3조원 투자…<b>반도체</b> 설계 생태계 참여",https://n.news.naver.com/mnews/article/374/0000478101?sid=104,엔비디아가 <b>반도체</b> 설계 소프트웨어 기업 시놉시스에 우리 돈 3조 원 가까운 지분 투자를 단행했습니다.... 시놉시스는 <b>반도체</b> 설계자동화(EDA) 서비스 등을 제공하는 소프트웨어 기업입니다. <b>반도체</b> 칩에 사용되는... ,"Tue, 02 Dec 2025 06:19:00 +0900",https://biz.sbs.co.kr/article_hub/20000275758?division=NAVER,2025-12-02 06:19:00+09:00,2025-12-02
반도체,"엔비디아, <b>반도체</b> 설계 시놉시스에 투자…3조원 규모",https://n.news.naver.com/mnews/article/003/0013632879?sid=104,미국 엔비디아는 1일(현지 시간) <b>반도체</b> 설계 소프트웨어(SW) 기업 시놉시스에 지분 투자를 했다고 발표했다. CNBC 등에 따르면 엔비디아는 이날 시놉시스 보통주를 주당 414.79달러(약 61만 원)로 약 20억 달러(약... ,"Tue, 02 Dec 2025 06:09:00 +0900",https://www.newsis.com/view/NISX20251202_0003424283,2025-12-02 06:09:00+09:00,2025-12-02
경제,"미국, G20 의장국 자리 넘겨받아…&quot;<b>경제</b>성장에 집중&quot;",https://n.news.naver.com/mnews/article/421/0008636335?sid=104,"미 국무부는 이날 성명을 내고 &quot;필요한 개혁을 추진해 G20을 본래 임무인 <b>경제</b> 성장과 번영 촉진의 장으로 되돌리겠다&quot;며 &quot;과도한 규제를 완화해 번영을 촉진하고, 안정적이고 저렴한 에너지 공급망을 확보하며, 혁신... ","Tue, 02 Dec 2025 06:06:00 +0900",https://www.news1.kr/world/usa-canada/5994464,2025-12-02 06:06:00+09:00,2025-12-02
부동산,[뒤틀린 금리체제] 균열 만든 보이지 않는 힘은 결국 '<b>부동산</b>',https://www.ajunews.com/view/20251201144442375,"com [사진=연합뉴스] 국내 금융시장에서 나타나는 대출·예적금 금리공식의 '균열' 현상은 결국 <b>부동산</b> 규제에서 비롯된 구조적 왜곡이라는 지적이 나온다. 시장금리 상승·하락과 무관하게 <b>부동산</b> 가격, 가계부채 관리... ","Tue, 02 Dec 2025 06:06:00 +0900",https://www.ajunews.com/view/20251201144442375,2025-12-02 06:06:00+09:00,2025-12-02
경제,부산 ‘1만동 빈집’에 새숨… 지역<b>경제</b> 활력 채운다,https://n.news.naver.com/mnews/article/022/0004086853?sid=102,먼저 내년에 20억원을 투입해 ‘철거만 하는 도시’에서 벗어나 지역<b>경제</b>를 살리는 활용사업을 대폭 확대한다. 올해 처음 빈집을 매입해 주민이 필요로 하는 시설을 구축하는 사업으로 지역맞춤형 공간인 외국인 유학생... ,"Tue, 02 Dec 2025 06:02:00 +0900",https://www.segye.com/newsView/20251201513910?OutUrl=naver,2025-12-02 06:02:00+09:00,2025-12-02
경제,제5회 중앙亞 정책 포럼 개최…<b>경제</b>협력 확대 모색,https://n.news.naver.com/mnews/article/001/0015772582?sid=101,이번 포럼은 한국과 중앙아시아 간 산업 구조의 상호 보완성을 바탕으로 실질적인 <b>경제</b>협력 방안을 논의하고자 마련됐다. 산업부는 이날 포럼을 계기로 중앙아시아와 통상협력 진흥에 기여한 이동은 한국산업기술진흥원... ,"Tue, 02 Dec 2025 06:00:00 +0900",https://www.yna.co.kr/view/AKR20251201143200003?input=1195m,2025-12-02 06:00:00+09:00,2025-12-02
